-1	 2	 10010	 -999	 0.000	 -999	 0.000	 -999	 SetFSKModeCoarseSpectroscopyAOM
-1	 2	 10004	 -999	 1.000	 -999	 1.000	 -999	 SetRampRateClockCoarseSpectroscopyAOM
-1	 1	 10005	 -999	 0	 -999	  0	 -999	 SetClearACC1CoarseSpectroscopyAOM
-1	 1	 10011	 -999	 0	 -999	  0	 -999	 SetTriangleBitCoarseSpectroscopyAOM
-1	 1	 10016	 -999	 0	 -999	  0	 -999	 SetFSKBitCoarseSpectroscopyAOM
-1	 2	 10053	 -999	 0.000	 -999	 0.000	 -999	 SetIntensityExtraClockAOM
-1	 2	 10050	 -999	 80.000	 -999	 10.000	 -999	 SetStartFrequencyExtraClockAOM
-1	 2	 10051	 -999	 80.000	 -999	 10.000	 -999	 SetStopFrequencyExtraClockAOM
-1	 2	 10052	 -999	 0.000	 -999	 0.000	 -999	 SetModulationFrequencyExtraClockAOM
-1	 2	 10060	 -999	 0.000	 -999	 0.000	 -999	 SetFSKModeExtraClockAOM
-1	 2	 10054	 -999	 1.000	 -999	 1.000	 -999	 SetRampRateClockExtraClockAOM
-1	 1	 10055	 -999	 0	 -999	  0	 -999	 SetClearACC1ExtraClockAOM
-1	 1	 10061	 -999	 0	 -999	  0	 -999	 SetTriangleBitExtraClockAOM
-1	 1	 10066	 -999	 0	 -999	  0	 -999	 SetFSKBitExtraClockAOM
-1	 2	 10103	 -999	 0.000	 -999	 0.000	 -999	 SetIntensityClockSpectroscopyDDS
-1	 2	 10100	 -999	 80.000	 -999	 10.000	 -999	 SetStartFrequencyClockSpectroscopyDDS
-1	 2	 10101	 -999	 80.000	 -999	 10.000	 -999	 SetStopFrequencyClockSpectroscopyDDS
-1	 2	 10102	 -999	 0.000	 -999	 0.000	 -999	 SetModulationFrequencyClockSpectroscopyDDS
-1	 2	 10110	 -999	 0.000	 -999	 0.000	 -999	 SetFSKModeClockSpectroscopyDDS
-1	 2	 10104	 -999	 1.000	 -999	 1.000	 -999	 SetRampRateClockClockSpectroscopyDDS
-1	 1	 10105	 -999	 0	 -999	  0	 -999	 SetClearACC1ClockSpectroscopyDDS
-1	 1	 10111	 -999	 0	 -999	  0	 -999	 SetTriangleBitClockSpectroscopyDDS
-1	 1	 10116	 -999	 0	 -999	  0	 -999	 SetFSKBitClockSpectroscopyDDS
-1	 2	 10153	 -999	 0.000	 -999	 0.000	 -999	 SetIntensityClockSpectroscopyDDSfixed40MHz
-1	 2	 10150	 -999	 40.000	 -999	 10.000	 -999	 SetStartFrequencyClockSpectroscopyDDSfixed40MHz
-1	 2	 10151	 -999	 40.000	 -999	 10.000	 -999	 SetStopFrequencyClockSpectroscopyDDSfixed40MHz
-1	 2	 10152	 -999	 0.000	 -999	 0.000	 -999	 SetModulationFrequencyClockSpectroscopyDDSfixed40MHz
-1	 2	 10160	 -999	 0.000	 -999	 0.000	 -999	 SetFSKModeClockSpectroscopyDDSfixed40MHz
-1	 2	 10154	 -999	 1.000	 -999	 1.000	 -999	 SetRampRateClockClockSpectroscopyDDSfixed40MHz
-1	 1	 10155	 -999	 0	 -999	  0	 -999	 SetClearACC1ClockSpectroscopyDDSfixed40MHz
-1	 1	 10161	 -999	 0	 -999	  0	 -999	 SetTriangleBitClockSpectroscopyDDSfixed40MHz
-1	 1	 10166	 -999	 0	 -999	  0	 -999	 SetFSKBitClockSpectroscopyDDSfixed40MHz
-1	 2	 10203	 -999	 0.000	 -999	 0.000	 -999	 SetIntensityRedMOTAOM
-1	 2	 10200	 -999	 80.000	 -999	 10.000	 -999	 SetStartFrequencyRedMOTAOM
-1	 2	 10201	 -999	 80.000	 -999	 10.000	 -999	 SetStopFrequencyRedMOTAOM
-1	 2	 10202	 -999	 0.000	 -999	 0.000	 -999	 SetModulationFrequencyRedMOTAOM
-1	 2	 10210	 -999	 0.000	 -999	 0.000	 -999	 SetFSKModeRedMOTAOM
-1	 2	 10204	 -999	 1.000	 -999	 1.000	 -999	 SetRampRateClockRedMOTAOM
-1	 1	 10205	 -999	 0	 -999	  0	 -999	 SetClearACC1RedMOTAOM
-1	 1	 10211	 -999	 0	 -999	  0	 -999	 SetTriangleBitRedMOTAOM
-1	 1	 10216	 -999	 0	 -999	  0	 -999	 SetFSKBitRedMOTAOM
-1	 2	 10253	 -999	 0.000	 -999	 0.000	 -999	 SetIntensityRedPumpAOM
-1	 2	 10250	 -999	 80.000	 -999	 10.000	 -999	 SetStartFrequencyRedPumpAOM
-1	 2	 10251	 -999	 80.000	 -999	 10.000	 -999	 SetStopFrequencyRedPumpAOM
-1	 2	 10252	 -999	 0.000	 -999	 0.000	 -999	 SetModulationFrequencyRedPumpAOM
-1	 2	 10260	 -999	 0.000	 -999	 0.000	 -999	 SetFSKModeRedPumpAOM
-1	 2	 10254	 -999	 1.000	 -999	 1.000	 -999	 SetRampRateClockRedPumpAOM
-1	 1	 10255	 -999	 0	 -999	  0	 -999	 SetClearACC1RedPumpAOM
-1	 1	 10261	 -999	 0	 -999	  0	 -999	 SetTriangleBitRedPumpAOM
-1	 1	 10266	 -999	 0	 -999	  0	 -999	 SetFSKBitRedPumpAOM
-1	 2	 10303	 -999	 0.000	 -999	 0.000	 -999	 SetIntensityPumpDPAOM
-1	 2	 10300	 -999	 80.000	 -999	 10.000	 -999	 SetStartFrequencyPumpDPAOM
-1	 2	 10301	 -999	 80.000	 -999	 10.000	 -999	 SetStopFrequencyPumpDPAOM
-1	 2	 10302	 -999	 0.000	 -999	 0.000	 -999	 SetModulationFrequencyPumpDPAOM
-1	 2	 10310	 -999	 0.000	 -999	 0.000	 -999	 SetFSKModePumpDPAOM
-1	 2	 10304	 -999	 1.000	 -999	 1.000	 -999	 SetRampRateClockPumpDPAOM
-1	 1	 10305	 -999	 0	 -999	  0	 -999	 SetClearACC1PumpDPAOM
-1	 1	 10311	 -999	 0	 -999	  0	 -999	 SetTriangleBitPumpDPAOM
-1	 1	 10316	 -999	 0	 -999	  0	 -999	 SetFSKBitPumpDPAOM
-1	 2	 10700	 -999	 77.000	 -999	 10.000	 -999	 SetFrequencyZSAOM
-1	 2	 10716	 -999	 0.000	 -999	 -10.000	 -999	 SetIntensityZSAOM
-1	 2	 10750	 -999	 201.000	 -999	 10.000	 -999	 SetFrequencyBlueMOTDPAOM
-1	 2	 10766	 -999	 0.000	 -999	 -10.000	 -999	 SetIntensityBlueMOTDPAOM
-1	 2	 10800	 -999	 77.000	 -999	 10.000	 -999	 SetFrequencyBlueDetectionDPAOM
-1	 2	 10816	 -999	 0.000	 -999	 -10.000	 -999	 SetIntensityBlueDetectionDPAOM
-1	 2	 10850	 -999	 77.000	 -999	 10.000	 -999	 SetFrequencyLatticeAOM
-1	 2	 10866	 -999	 0.000	 -999	 -10.000	 -999	 SetIntensityLatticeAOM
-1	 2	 10900	 -999	 77.000	 -999	 10.000	 -999	 SetFrequencyLatticeEOM
-1	 2	 10916	 -999	 0.000	 -999	 -10.000	 -999	 SetIntensityLatticeEOM
-1	 1	 65	 -999	 0	 -999	  0	 -999	 SwitchExtraDigitalOut0
-1	 1	 66	 -999	 0	 -999	  0	 -999	 SwitchExtraDigitalOut1
-1	 1	 67	 -999	 0	 -999	  0	 -999	 SwitchExtraDigitalOut2
-1	 1	 68	 -999	 0	 -999	  0	 -999	 SwitchExtraDigitalOut3
-1	 2	 16	 -999	 -10.000	 -999	 -20.000	 -999	 SetExtraAnalogOut0
-1	 2	 17	 -999	 -10.000	 -999	 -20.000	 -999	 SetExtraAnalogOut1
-1	 2	 18	 -999	 -10.000	 -999	 -20.000	 -999	 SetExtraAnalogOut2
-1	 2	 19	 -999	 -10.000	 -999	 -20.000	 -999	 SetExtraAnalogOut3
-1	 2	 11103	 -999	 0.000	 -999	 0.000	 -999	 SetIntensitySpareAD9854DDS0
-1	 2	 11100	 -999	 80.000	 -999	 10.000	 -999	 SetStartFrequencySpareAD9854DDS0
-1	 2	 11101	 -999	 80.000	 -999	 10.000	 -999	 SetStopFrequencySpareAD9854DDS0
-1	 2	 11102	 -999	 0.000	 -999	 0.000	 -999	 SetModulationFrequencySpareAD9854DDS0
-1	 2	 11110	 -999	 0.000	 -999	 0.000	 -999	 SetFSKModeSpareAD9854DDS0
-1	 2	 11104	 -999	 1.000	 -999	 1.000	 -999	 SetRampRateClockSpareAD9854DDS0
-1	 1	 11105	 -999	 0	 -999	  0	 -999	 SetClearACC1SpareAD9854DDS0
-1	 1	 11111	 -999	 0	 -999	  0	 -999	 SetTriangleBitSpareAD9854DDS0
-1	 1	 11116	 -999	 0	 -999	  0	 -999	 SetFSKBitSpareAD9854DDS0
-1	 2	 11200	 -999	 300.000	 -999	 10.000	 -999	 SetFrequencySpareAD9858DDS0
-1	 2	 11216	 -999	 0.000	 -999	 -10.000	 -999	 SetIntensitySpareAD9858DDS0
-1	 2	 21000	 -999	 0.000	 -999	 0.000	 -999	 SetFrequencyClockPDHDDSCh0
-1	 2	 21001	 -999	 0.000	 -999	 0.000	 -999	 SetIntensityClockPDHDDSCh0
-1	 2	 21002	 -999	 0.000	 -999	 0.000	 -999	 SetPhaseClockPDHDDSCh0
-1	 2	 21003	 -999	 0.000	 -999	 0.000	 -999	 SetFrequencyClockPDHDDSCh1
-1	 2	 21004	 -999	 0.000	 -999	 0.000	 -999	 SetIntensityClockPDHDDSCh1
-1	 2	 21005	 -999	 0.000	 -999	 0.000	 -999	 SetPhaseClockPDHDDSCh1
-1	 2	 11050	 -999	 0.000	 -999	 0.000	 -999	 SetFrequencyAD9958TestDDSCh0
-1	 2	 11052	 -999	 0.000	 -999	 0.000	 -999	 SetIntensityAD9958TestDDSCh0
-1	 2	 11054	 -999	 0.000	 -999	 0.000	 -999	 SetPhaseAD9958TestDDSCh0
-1	 2	 11051	 -999	 0.000	 -999	 0.000	 -999	 SetFrequencyAD9958TestDDSCh1
-1	 2	 11053	 -999	 0.000	 -999	 0.000	 -999	 SetIntensityAD9958TestDDSCh1
-1	 2	 11055	 -999	 0.000	 -999	 0.000	 -999	 SetPhaseAD9958TestDDSCh1
-1	 1	 32	 -999	 0	 -999	  0	 -999	 SetIOUpdateAD9958_0
-1	 1	 33	 -999	 0	 -999	  0	 -999	 SetResetAD9958_0
-1	 1	 34	 -999	 5	 -999	  1	 -999	 SetPowerAD9958_0
-1	 1	 35	 -999	 0	 -999	  0	 -999	 SetSyncIOAD9958_0
-1	 1	 36	 -999	 5	 -999	  1	 -999	 SetChipSelectAD9958_0
-1	 1	 37	 -999	 0	 -999	  0	 -999	 SetClockAD9958_0
-1	 1	 38	 -999	 0	 -999	  0	 -999	 SetDataAD9958_0
-1	 2	 25000	 -999	 1.000	 -999	 1.000	 -999	 SetCurrentState0Coil0
-1	 2	 25001	 -999	 2.000	 -999	 2.000	 -999	 SetCurrentState0Coil1
-1	 2	 25002	 -999	 3.000	 -999	 3.000	 -999	 SetCurrentState0Coil2
-1	 2	 25003	 -999	 -1.000	 -999	 -1.000	 -999	 SetCurrentState1Coil0
-1	 2	 25004	 -999	 -2.000	 -999	 -2.000	 -999	 SetCurrentState1Coil1
-1	 2	 25005	 -999	 -3.000	 -999	 -3.000	 -999	 SetCurrentState1Coil2
-1	 2	 25006	 -999	 0.000	 -999	 0.000	 -999	 SetCurrentState2Coil0
-1	 2	 25007	 -999	 0.000	 -999	 0.000	 -999	 SetCurrentState2Coil1
-1	 2	 25008	 -999	 0.000	 -999	 0.000	 -999	 SetCurrentState2Coil2
-1	 2	 25009	 -999	 0.000	 -999	 0.000	 -999	 SetRampTimeState0
-1	 2	 25010	 -999	 0.000	 -999	 0.000	 -999	 SetRampTimeState1
-1	 2	 25011	 -999	 0.000	 -999	 0.000	 -999	 SetRampTimeState2
